med_mass_1 med_mass_2 med_lum_dist log_D_AB
5.870587823492000723e+01 4.976743862230432569e+01 8.334471043116645887e+03 8.997663896148679896e-01
4.936321462137201621e+01 4.563481186755393537e+01 5.978606778750598096e+03 8.438048531490203175e-01
2.242617402474869692e+01 1.520134362616654045e+01 1.214594385933300873e+04 -7.813922861271276332e+00
3.796383475316942224e+01 2.767761767783112958e+01 2.953374149272750219e+04 -7.554622284046391911e+00
7.209015878300129998e+01 5.768452903204136106e+01 2.621114873676576826e+04 -1.410981710587698501e+00
2.522174711333643415e+01 2.376929524078727951e+01 3.703937260828403851e+03 -4.801626165996264461e+00
1.506907848721128751e+01 1.237699655501228158e+01 5.108039619536849386e+03 -1.402846318512462709e+01
4.851562939838215982e+01 3.974184422728333743e+01 5.749224520962121460e+03 6.663494788305470706e-01
4.330695043352250906e+01 2.285722990913791364e+01 7.916059309478560863e+03 3.022918098511482299e-01
1.149127615227376431e+01 9.444174967409793453e+00 3.610040324197254449e+03 -1.994042650065905065e+01
2.325282328368125917e+01 1.572945240211319984e+01 1.098880673194041810e+04 -7.122750467315519529e+00
2.680032376930024896e+01 1.820392462262330824e+01 1.173711494613268769e+04 -6.383644139634679249e+00
2.896189852132798137e+01 2.265261088713778292e+01 2.402911431280477336e+04 -9.214299360294869956e+00
1.274281030939539860e+01 1.225092750797449170e+01 3.056496879704136063e+03 -1.740048652404005480e+01
1.357422436633109086e+01 9.615960009611065118e+00 3.710768378072394626e+03 -1.452045092337160526e+01
9.785177758050170382e+01 6.576986860458703177e+01 1.762329282785409305e+04 1.359140852111547559e+00
2.603417885748093852e+01 2.176979024006993768e+01 1.512291039761457978e+04 -7.938308190228664074e+00
2.089888894905188010e+01 1.941253991832905967e+01 1.257013588662741131e+04 -8.710136925624732740e+00
1.619685769433842495e+02 1.347530326622639905e+02 3.325820780806342373e+04 2.290497120477837711e+00
1.926595004809006539e+01 1.328154043993000144e+01 7.743870572160674783e+03 -9.306031168803922782e+00
2.612368779194181201e+01 1.767178701158085374e+01 1.090041460598605772e+04 -6.298467275632280149e+00
5.651720341535989434e+01 3.452196777205386979e+01 2.502983883994309872e+04 -3.081997902066657247e+00
2.264778266584233535e+01 1.924884897160320918e+01 1.413065521609682401e+04 -8.649020916512874635e+00
1.073961363782314749e+02 5.860943273680711485e+01 1.604582469901725199e+04 1.803462475830453826e+00
3.541959578341777615e+01 2.585206078222919146e+01 1.450107997644025636e+04 -5.408543615332789045e+00
1.445859071661590747e+02 5.368724107173959936e+01 2.860464073346831356e+04 2.309196964974123745e+00
5.046809755352359872e+01 2.645950469101106250e+01 1.700383915269136196e+04 -1.031641409766876905e+00
6.551381811802387745e+01 5.943859027363927794e+01 6.106327378228362250e+03 1.611028599895046654e+00
1.985419803211973644e+01 1.359320921606299848e+01 8.976785031478430028e+03 -8.776998741215109590e+00
1.551769840166053882e+02 1.108708928281496924e+02 4.330809148883987655e+04 1.983361065490228725e+00
4.765276275063430234e+01 3.857017451556697551e+01 2.232265534416174341e+04 -4.742199083218714861e+00
1.431749558184899058e+02 9.010015302188750752e+01 4.307216411633617827e+04 1.205474872776484574e+00
3.626736301814516139e+01 2.917725288833769781e+01 8.522645297542378103e+03 -3.181254058525475159e+00
1.332444132847349749e+01 1.304463127987597559e+01 4.161646341430782741e+03 -1.620196112514516429e+01
2.703825646613673683e+01 2.327689578489334465e+01 1.297523392498505928e+04 -7.234516139881694841e+00
4.609412713504469394e+01 4.247026835211524798e+01 1.761272136368399151e+04 -4.421724348397706450e+00
3.425420172795546137e+01 2.621265545596221358e+01 1.524553136569055459e+04 -6.034536811670218270e+00
2.370322161047729992e+01 2.010327275373705547e+01 9.047796789820040431e+03 -6.651048939307422359e+00
4.894965771917900810e+01 2.667736517873936464e+01 1.104408939567305424e+04 -3.746112767232965268e-01
2.311469003795122745e+01 1.494425150402859082e+01 7.840432095760685115e+03 -6.120818636454984585e+00
2.373157146389213068e+01 1.812118441066001040e+01 1.349867229003589637e+04 -7.978297909451427472e+00
6.374989114651814504e+01 3.226250893657248753e+01 3.307307075604129204e+04 -2.110551600916657833e+00
3.968811384393179509e+01 2.909272118152086506e+01 3.154267007664425182e+04 -7.144389831384213352e+00
1.800512808591179237e+02 1.378919389945157832e+02 3.148546893967305368e+04 2.596395679250122157e+00
3.068618485289628595e+01 1.754556043370344298e+01 8.142146131067322131e+03 -2.955411257208737652e+00
7.574609808628433427e+01 5.352998479742588245e+01 4.896269764176316676e+04 -2.601164939365787632e+00
1.458770447568101503e+01 1.333708053132712834e+01 3.031667344294718532e+03 -1.375743574013430859e+01
2.317708055979453263e+01 1.906966813832460161e+01 1.363142417113048759e+04 -8.171550350002171115e+00
5.746816280499091079e+01 4.592072741333574726e+01 4.913073302733556193e+04 -4.834587477963939506e+00
2.634072910012924851e+01 1.747981768159463911e+01 1.273913217659872316e+04 -6.886469909877501294e+00
2.011331864304376893e+01 1.747502798985859229e+01 7.894607294286492106e+03 -7.959850130686367820e+00
4.927481441159505238e+01 3.668918857751442886e+01 3.441055074645295099e+04 -5.527570617722066260e+00
6.770820347119926907e+01 5.128896359300621555e+01 6.031994357880455209e+04 -3.823939421591379784e+00
1.751740699302478887e+01 1.365949930478415553e+01 7.973091828225553400e+03 -1.104060883184781616e+01
2.678292413792998161e+01 2.172238661194830200e+01 1.002317961570105035e+04 -5.800008723354693529e+00
3.299197324258997810e+01 2.663848134452143412e+01 1.604203950098198948e+04 -6.750929529311903821e+00
7.513355525446228000e+01 6.246646753585550016e+01 1.262448229686964805e+04 1.100501451740889536e+00
3.369755095929534860e+01 9.572974132972898786e+00 3.662526088986980540e+03 1.196072043313819222e+00
3.366616959009557775e+01 2.969103045572571986e+01 2.082720529852088657e+04 -7.664361978674900655e+00
1.451837333067891933e+01 9.959574447158880517e+00 3.976380970446452920e+03 -1.293191659979207842e+01
2.769616522525461377e+01 1.893117465111840403e+01 3.878370146218775972e+03 -2.982346913918643594e+00
3.486450047664209961e+01 2.464697316354655499e+01 1.250232181946929632e+04 -4.986835816609467287e+00
8.055859361655299722e+01 7.193050997009733294e+01 2.002016043492015888e+04 4.414337495279738732e-01
5.909689621238736379e+01 4.139386081509766768e+01 3.117228474702121821e+04 -3.267528330109765733e+00
3.084761845299718175e+01 2.460483748726772291e+01 1.862941881326091971e+04 -7.401168615905362458e+00
2.275891258044335075e+01 2.027429437611123575e+01 8.328816374269172229e+03 -6.626114575921683070e+00
1.481891208000650906e+01 1.182291542659022987e+01 5.293954921331698642e+03 -1.490021374192321701e+01
2.841716149145099735e+01 1.608487672587153838e+01 6.617802714561428729e+03 -2.710919265842573367e+00
1.737999628379983363e+01 1.532292047279961800e+01 5.823924068519505454e+03 -9.809996214483858168e+00
7.898817307708287672e+01 5.055861375451211615e+01 1.562208173286410783e+04 1.184619497928434129e+00
2.233985619216218765e+01 2.038617230005761982e+01 9.024189189913595328e+03 -7.124746242334463631e+00
1.218769378115229784e+01 1.162317195558086702e+01 3.398213672698453593e+03 -1.903148604288720946e+01
3.906945174885123606e+01 3.102891437655370410e+01 1.710479423282212156e+04 -5.735678484542120259e+00
2.097623022704892293e+01 1.840527879380006482e+01 1.407854803814988372e+04 -9.360377011448855811e+00
1.330347370419941200e+01 1.025583578838161358e+01 3.853939598633328387e+03 -1.565055335639003786e+01
5.012508796969990499e+01 3.039371237955629823e+01 2.227087712642177212e+04 -3.212076283845302527e+00
2.729704248277732148e+01 1.940535147280100148e+01 1.008162035080549686e+04 -5.771990119982486789e+00
5.317530280085341587e+01 2.554683628294105802e+01 2.609160931759588857e+04 -2.021075905891560609e+00
3.019925855275983650e+01 2.647861276531006780e+01 1.142319515656315161e+04 -5.696908821320953109e+00
1.317614151321410532e+01 9.884963315629264002e+00 3.584669954374818644e+03 -1.568274106115861599e+01
2.008373456182039263e+01 1.650642975197696316e+01 8.368829745912433282e+03 -7.900268990479537123e+00
1.300542208528972665e+01 9.522381516932192369e+00 2.996786810504755522e+03 -1.537867810357100495e+01
5.382267896399132212e+01 4.563062770886641317e+01 4.321926844491679367e+04 -5.628359551006688832e+00
1.979761048734182438e+01 1.621401320750523212e+01 5.942128323504875880e+03 -7.291051592288335215e+00
8.688088651343892366e+01 4.768516049966845571e+01 3.393391957140405430e+04 -2.710268930678338961e-02
3.441862282403522499e+01 2.254887219412987420e+01 2.021908003364921751e+04 -6.631123769800897350e+00
2.120735212464217057e+01 1.501557652964848089e+01 9.198651041580862511e+03 -7.597895711636921234e+00
1.399347233618703257e+01 1.147484121979127458e+01 3.169208276185466275e+03 -1.243520290807128781e+01
1.291814654496345582e+01 1.014731267940260651e+01 3.303356531366782292e+03 -1.562408161440334453e+01
4.847160316390382917e+01 4.169546709538819584e+01 2.118133125729727180e+04 -4.388760198272027679e+00
1.473272150002857472e+01 1.197251437651769734e+01 3.431774340475107692e+03 -1.204738523602448375e+01
7.262684010797940459e+01 6.184304125538550778e+01 1.286381954547801070e+04 9.561003964524132925e-01
3.637252379705691396e+01 3.078544914845487313e+01 2.462715604994184832e+04 -7.337594535390202566e+00
2.328016696745238079e+01 2.030815513753655210e+01 4.005691021808904225e+03 -5.054762471311072147e+00
5.991819070127160529e+01 3.361761786385319795e+01 2.500225454070913111e+04 -1.836211255088194605e+00
1.532431005667146984e+01 1.224908773561073794e+01 7.630043846089240105e+03 -1.454335986819002535e+01
3.416382481874893529e+01 2.253915499594432603e+01 1.313572265062357474e+04 -4.604130278336022286e+00
3.541107327696644802e+01 2.757056609773201927e+01 1.511778637216759853e+04 -5.668117391567765395e+00
1.647526009267220957e+02 1.470116788402501129e+02 1.940905356583807952e+04 2.668562136322016443e+00
5.749852485469266128e+01 4.032125949276002075e+01 2.019641206707063611e+04 -1.997862853782141457e+00
1.414647947761856983e+01 1.313836176735864569e+01 2.537022685129039928e+03 -1.157537154904351695e+01
2.559587546857304474e+01 1.854640060719490791e+01 1.228715431799106409e+04 -7.003478563493331421e+00
2.740541614272277116e+01 2.310185948063861616e+01 4.221943887753678609e+03 -3.732319225538198282e+00
1.373646901409500032e+01 1.247084391372351142e+01 3.048946208523444056e+03 -1.581678179878994328e+01
1.689309053370693050e+02 1.383376899443657351e+02 2.146188440846595040e+04 2.537886944076120699e+00
1.354071305295401118e+01 9.575807143651783093e+00 3.467039586347242221e+03 -1.470144407596769653e+01
1.003868708394370799e+02 7.015918131131837754e+01 1.948367469274596806e+04 1.581871370260923726e+00
5.395985019910371250e+01 3.560220479563537310e+01 2.855839552137176361e+04 -3.924149985677765073e+00
4.545590972461407375e+01 3.630725751718308913e+01 1.697194960898871432e+04 -3.682595839740141486e+00
2.654713353881219362e+01 1.790542773415549860e+01 9.336556204946775324e+03 -5.483411451114584167e+00
1.814110744521431329e+01 1.091836985495868717e+01 4.014721116730407175e+03 -7.741878677417959764e+00
3.606022640115577360e+01 2.933119428270514106e+01 9.628896448553339724e+03 -3.964680600045056735e+00
3.161262435475675758e+01 2.298034741960301375e+01 1.480345055302341643e+04 -6.460522524841550762e+00
2.956505395722141571e+01 2.611433945903050002e+01 1.716603105822997895e+04 -7.975487053015847039e+00
2.648873677457833509e+01 2.356274063897752313e+01 1.549674938364798436e+04 -8.298248049714889163e+00
2.412620618529327388e+01 1.011716715454510407e+01 4.193731591294121245e+03 -2.273533833811846705e+00
1.674129143077331960e+01 1.189351133838405872e+01 6.297439313378583392e+03 -1.302329088516605538e+01
9.867199683688670575e+01 4.482471404745481180e+01 3.751276758057616098e+04 2.597597450517845630e-01
2.948475916825623955e+01 2.535156290087781272e+01 1.697630620164967331e+04 -7.914245365806742427e+00
3.200021986572098598e+01 2.228630038408473979e+01 1.125848949459340292e+04 -4.781791979670732218e+00
1.218819351616147628e+01 1.091336591914436838e+01 4.464188186046134433e+03 -1.943993808854922278e+01
4.265828823043885620e+01 2.547429445312716823e+01 5.629716250315150319e+03 6.950131474095009310e-01
3.320133076455198307e+01 2.689346484653841429e+01 8.883620165679618367e+03 -4.646710533042558211e+00
3.702828496245149381e+01 2.958221080914515966e+01 1.777289268427872230e+04 -5.917333982399277659e+00
1.275036495012074944e+01 9.360742794319104831e+00 3.833704219902036129e+03 -1.669650264856412036e+01
2.509877509438614851e+01 1.868701945704673051e+01 1.439394769354940763e+04 -8.047088174951792183e+00
2.734933071081648137e+01 2.473882962644480443e+01 1.339013806515369106e+04 -7.726665946297547549e+00
6.342342449877236277e+01 1.717735289752179284e+01 6.967183210193323248e+03 1.113631430745293471e+00
4.254796686138068651e+01 3.733788049322414793e+01 2.115731884398741749e+04 -6.055115218459231841e+00
1.709910402970994880e+01 1.519369895635325918e+01 8.407470165928949427e+03 -1.076155761686223933e+01
1.374204130935391888e+01 1.225920944158846915e+01 3.715559125749290615e+03 -1.541862100211656283e+01
1.522726656886136141e+02 1.329055821152703061e+02 3.505234036402207130e+04 1.854242225157847201e+00
2.435429176595467027e+01 1.960162302094892794e+01 1.370958814087770952e+04 -7.855758982801752666e+00
2.799936297531245799e+01 2.190278874057616321e+01 1.446301677999060848e+04 -7.263456341235087876e+00
3.422904521167263425e+01 2.804985209164807003e+01 1.413479130301287660e+04 -6.022027301532389743e+00
1.349107678546765143e+01 1.065291590630869223e+01 3.886617285604652352e+03 -1.554259405748689105e+01
4.998317560141673255e+01 2.646381114543457969e+01 1.311011379292599486e+04 -4.536629851070870245e-01
1.390885827787894158e+01 1.236766498608537646e+01 3.783459962647879365e+03 -1.523104808622352380e+01
4.131149335495069863e+01 2.965227449048463626e+01 2.157926173132476106e+04 -5.623363864085860087e+00
2.112799528053695752e+01 1.567385795307073515e+01 9.685632311343772017e+03 -7.789707563815181146e+00
4.423661175722554617e+01 3.107082684221086311e+01 1.954259394591465025e+04 -4.665351628069100087e+00
1.040001717194746789e+02 7.945232710608338778e+01 2.601678699023144145e+04 8.027642157903400744e-01
2.952763913029099285e+01 2.245883017757478939e+01 1.556768112474370355e+04 -7.216783028460703520e+00
1.683380230545225942e+01 1.151662488460458356e+01 6.577572027571245599e+03 -1.288130099047657673e+01
2.817337615483519997e+01 2.226267407208426619e+01 1.619093314334866955e+04 -7.699156039780497451e+00
7.333625910738803100e+01 3.128036328662823706e+01 2.345878393061082897e+04 2.527630038746160324e-01
3.471859052889215036e+01 2.521816181827941605e+01 2.166399834441600979e+04 -7.124967453005854878e+00
3.052819416501520777e+01 2.323912697645147674e+01 2.374206482629554739e+04 -8.638661581802587364e+00
1.248119614379707514e+02 7.262855690482581394e+01 2.009682296882037917e+04 2.282139547067334462e+00
3.014149837760820816e+01 2.611059911283540558e+01 1.873851510549477098e+04 -8.098013638823722715e+00
3.126025143549915697e+01 2.033123645550989878e+01 9.568046535805833628e+03 -3.977343798844657385e+00
1.395749204301285751e+01 1.213663597724818111e+01 3.077626168777402199e+03 -1.430268965866957487e+01
1.282726219913642041e+01 1.238152119311128274e+01 3.274667041984733260e+03 -1.696051041733950626e+01
5.058484871905321967e+01 3.304119339949598100e+01 9.060384764790676854e+03 7.025277684747877061e-02
2.758212709186927114e+01 2.489940400071790449e+01 1.586913729127667102e+04 -8.064950687774626203e+00
1.388160607092511256e+01 1.034769302398265722e+01 3.228834070542774498e+03 -1.448664526747621650e+01
1.361596692636662453e+01 1.198081658251126846e+01 2.604797228818077201e+03 -1.159816580058354596e+01
8.953014177854697664e+01 4.076163725815296601e+01 3.085248373891764641e+04 3.519389876511986870e-01
2.240184566700050084e+01 1.780720771957431481e+01 1.563028199450192187e+04 -9.295617346470088194e+00
2.998479841837286841e+01 2.003342618841369926e+01 3.996185074624022491e+03 -2.126070494631495222e+00
1.369426910963793809e+01 1.142553428363904011e+01 2.914445412662908439e+03 -1.376523099837501718e+01
